Myoware,X-axis,Y-axis,Z-axis,Output
752,-7.66,1.97,-0.12,Bicep_Wrong_Form
507,-6.19,3.25,-0.69,Bicep_Wrong_Form
973,-7.5,6.06,1.16,Bicep_Wrong_Form
534,-8.06,3.38,1.47,Bicep_Wrong_Form
974,-4.56,6.16,1.72,Bicep_Wrong_Form
330,-7.16,-0.22,-1.12,Bicep_Wrong_Form
822,-3.69,4.75,4.06,Bicep_Wrong_Form
275,-7.19,0.84,-1.63,Bicep_Wrong_Form
660,-3.88,6.75,1.03,Bicep_Wrong_Form
318,-7.91,-0.12,-1.47,Bicep_Wrong_Form
541,-4.91,6.19,2.25,Bicep_Wrong_Form
636,-7.69,0.06,-1.37,Bicep_Wrong_Form
478,-6.16,2.91,1.56,Bicep_Wrong_Form
301,-7.56,-0.19,-2.63,Bicep_Wrong_Form
789,-4.38,5.13,2.28,Bicep_Wrong_Form
324,-7.69,1.5,0.28,Bicep_Wrong_Form
587,-4.44,6.06,0.63,Bicep_Wrong_Form
420,-7.72,2.53,0.06,Bicep_Wrong_Form
555,-7.47,0.28,-2,Bicep_Wrong_Form
462,-7.84,4.06,-0.69,Bicep_Wrong_Form
845,-7.44,3.66,-0.12,Bicep_Wrong_Form
640,-7.38,4.78,1.91,Bicep_Wrong_Form
291,-7.28,1.09,-2.31,Bicep_Wrong_Form
579,-4.78,5.94,1.63,Bicep_Wrong_Form
293,-8.94,-0.28,-1.97,Bicep_Wrong_Form
520,-4.03,5.25,2.38,Bicep_Wrong_Form
384,-4.88,4.78,2.63,Bicep_Wrong_Form
615,-5.22,4.81,0.56,Bicep_Wrong_Form
253,-8.03,-0.03,-1.22,Bicep_Wrong_Form
793,-7.72,1.5,-1.63,Bicep_Wrong_Form
555,-5.94,2.09,-0.09,Bicep_Wrong_Form
675,-8.22,1.5,-0.53,Bicep_Wrong_Form
387,-7.88,-0.63,2.5,Bicep_Wrong_Form
566,-7.84,1.53,-0.59,Bicep_Wrong_Form
478,-7.88,1.94,0.78,Bicep_Wrong_Form
974,-6.31,3.75,0.28,Bicep_Wrong_Form
402,-7.56,0.03,0.81,Bicep_Wrong_Form
868,-5.75,4.47,0.81,Bicep_Wrong_Form
542,-7.53,1.22,-2.03,Bicep_Wrong_Form
974,-7.34,4.59,0.88,Bicep_Wrong_Form
478,-7.72,0.53,-1.91,Bicep_Wrong_Form
976,-6.91,4.97,0.44,Bicep_Wrong_Form
395,-8.06,0.59,0.22,Bicep_Wrong_Form
977,-5.16,4.22,1.19,Bicep_Wrong_Form
509,-7.5,0.31,-1.03,Bicep_Wrong_Form
322,-7.38,0.47,-1.59,Bicep_Wrong_Form
527,-3.81,7.34,2.16,Bicep_Wrong_Form
439,-7.03,-0.47,-2,Bicep_Wrong_Form
514,-7.88,0.97,-0.06,Bicep_Wrong_Form
568,-7.56,-0.84,0.06,Bicep_Wrong_Form
329,-4.75,5,1.37,Bicep_Wrong_Form
568,-8.16,-0.34,-0.84,Bicep_Wrong_Form
298,-5.84,2.56,2.94,Bicep_Wrong_Form
640,-8.03,1.47,-0.59,Bicep_Wrong_Form
373,-5.09,5.19,2.88,Bicep_Wrong_Form
682,-8.16,1.25,-0.63,Bicep_Wrong_Form
473,-6.06,5.63,1.03,Bicep_Wrong_Form
413,-7.03,0.59,-2.38,Bicep_Wrong_Form
977,-3.88,6.56,0.69,Bicep_Wrong_Form
233,-7.69,-0.37,-0.94,Bicep_Wrong_Form
469,-2.63,6.28,3.72,Bicep_Wrong_Form
794,-7.88,0.09,-0.47,Bicep_Wrong_Form
616,-7.66,1.69,1.25,Bicep_Wrong_Form
976,-4.41,2,3.44,Bicep_Wrong_Form
216,-7.88,0.37,-0.25,Bicep_Wrong_Form
974,-6.66,5.53,-0.47,Bicep_Wrong_Form
425,-7.69,1.59,-2,Bicep_Wrong_Form
977,-7.03,4.69,-0.97,Bicep_Wrong_Form
769,-7.22,3.03,-0.69,Bicep_Wrong_Form
179,-7.5,0.09,-1.56,Bicep_Wrong_Form
665,-7.41,1.44,-2.44,Bicep_Wrong_Form
547,-7.19,5.59,-1.22,Bicep_Wrong_Form
421,-6.47,3.25,-0.78,Bicep_Wrong_Form
173,-7.78,-0.22,-2.16,Bicep_Wrong_Form
968,-5.59,2.47,0.34,Bicep_Wrong_Form
735,-8.28,1.06,-1.22,Bicep_Wrong_Form
551,-5.78,3.69,0.34,Bicep_Wrong_Form
967,-5.41,5.75,0.69,Bicep_Wrong_Form
747,-7.78,1.75,-2.44,Bicep_Wrong_Form
967,-6.13,5.72,1.09,Bicep_Wrong_Form
902,-8.06,1.34,-1.56,Bicep_Wrong_Form
539,-5.88,5.41,0.81,Bicep_Wrong_Form
970,-5.97,5.19,2.44,Bicep_Wrong_Form
782,-7.88,1.81,-1.41,Bicep_Wrong_Form
500,-4.34,5.06,2.84,Bicep_Wrong_Form
975,-5.41,4.41,0.37,Bicep_Wrong_Form
883,-7.53,2.75,-1.31,Bicep_Wrong_Form
967,-7.59,2.38,-0.47,Bicep_Wrong_Form
624,-6.03,3.19,3.34,Bicep_Wrong_Form
405,-7.56,1.69,-0.97,Bicep_Wrong_Form
812,-4.59,5.91,2.09,Bicep_Wrong_Form
325,-7.56,0.44,-0.81,Bicep_Wrong_Form
399,-4.34,5.38,0.94,Bicep_Wrong_Form
974,-3.78,5.97,2.06,Bicep_Wrong_Form
369,-7.09,-0.63,-1.06,Bicep_Wrong_Form
975,-3.88,4.69,2.84,Bicep_Wrong_Form
534,-7.41,-0.78,-0.12,Bicep_Wrong_Form
453,-4.22,7.88,1.81,Bicep_Wrong_Form
752,-7.69,0.41,1.19,Bicep_Wrong_Form
973,-7.19,2.38,1.41,Bicep_Wrong_Form
921,-8.03,1.97,0.69,Bicep_Wrong_Form
675,-6.28,6.88,2.13,Bicep_Wrong_Form
971,-4.41,4.59,2.47,Bicep_Wrong_Form
784,-7.47,2.63,-0.06,Bicep_Wrong_Form
573,-5.75,4.66,-0.72,Bicep_Wrong_Form
261,-7.56,1.22,-2.22,Bicep_Wrong_Form
519,-5.94,3.94,0.97,Bicep_Wrong_Form
275,-8.38,1.16,0.12,Bicep_Wrong_Form
973,-1.97,6.78,0.94,Bicep_Wrong_Form
413,-7.66,-0.44,-1.34,Bicep_Wrong_Form
619,-3.31,6.25,1.81,Bicep_Wrong_Form
217,-7.75,0.09,-1.91,Bicep_Wrong_Form
487,-3.38,5.19,3.72,Bicep_Wrong_Form
703,-7.38,-0.37,-1.06,Bicep_Wrong_Form
475,-5.94,5.16,0.28,Bicep_Wrong_Form
219,-7.31,0.63,-2.81,Bicep_Wrong_Form
975,-6.72,4.06,-1.12,Bicep_Wrong_Form
297,-7.75,1,0.5,Bicep_Wrong_Form
221,-4.31,5.19,1.69,Bicep_Wrong_Form
600,-7.56,0.09,-1.47,Bicep_Wrong_Form
427,-5.03,4.31,4.91,Bicep_Wrong_Form
974,-9,3.66,-1.16,Bicep_Wrong_Form
763,-7.03,4.03,-0.5,Bicep_Wrong_Form
973,-7.66,4.41,0.75,Bicep_Wrong_Form
223,-7.03,1.28,0.12,Bicep_Wrong_Form
973,-4.56,4.5,2.34,Bicep_Wrong_Form
430,-6.97,-0.84,-1.22,Bicep_Wrong_Form
295,-7.69,1.47,-1.75,Bicep_Wrong_Form
975,-5.69,6.5,0.84,Bicep_Wrong_Form
224,-8.13,0.12,-0.41,Bicep_Wrong_Form
927,-3.78,6.91,2.22,Bicep_Wrong_Form
611,-6.94,1.37,2,Bicep_Wrong_Form
476,-7.5,2.28,-0.22,Bicep_Wrong_Form
596,-7.88,2.59,0.06,Bicep_Wrong_Form
382,-6.78,2.63,-0.66,Bicep_Wrong_Form
223,-8.13,-0.84,-0.81,Bicep_Wrong_Form
696,-4.44,6.41,2.19,Bicep_Wrong_Form
312,-7.75,0.59,-1.09,Bicep_Wrong_Form
743,-3.34,2.84,3.03,Bicep_Wrong_Form
263,-7.75,0,-0.97,Bicep_Wrong_Form
481,-7.13,-0.41,-0.94,Bicep_Wrong_Form
681,-5,3.91,1.06,Bicep_Wrong_Form
810,-7.88,0.44,-0.84,Bicep_Wrong_Form
590,-6.72,6.34,0.88,Bicep_Wrong_Form
977,-8.31,3.38,0.47,Bicep_Wrong_Form
600,-7.78,-0.03,0.16,Bicep_Wrong_Form
978,-6.06,3.34,0.63,Bicep_Wrong_Form
380,-8.19,0.44,0.53,Bicep_Wrong_Form
811,-4.78,5.28,1.25,Bicep_Wrong_Form
299,-5.63,1.5,1.78,Bicep_Wrong_Form
968,-4.16,5.69,2.53,Bicep_Wrong_Form
345,-7.78,2.41,0.03,Bicep_Wrong_Form
626,-5.34,5.41,1.97,Bicep_Wrong_Form
560,-7.97,0.25,-1.59,Bicep_Wrong_Form
644,-4.19,6.59,1.28,Bicep_Wrong_Form
940,-7.72,0.78,-0.72,Bicep_Wrong_Form
540,-7.16,1.84,0.34,Bicep_Wrong_Form
786,-6.97,3.81,0.63,Bicep_Wrong_Form
542,-7.34,2.81,-0.75,Bicep_Wrong_Form
794,-7.78,2.28,-1.84,Bicep_Wrong_Form
597,-6.53,5.97,-0.06,Bicep_Wrong_Form
890,-7.34,1.25,-0.31,Bicep_Wrong_Form
488,-5.72,4.94,0.72,Bicep_Wrong_Form
964,-8.06,3.25,-0.25,Bicep_Wrong_Form
434,-8,2.69,-0.69,Bicep_Wrong_Form
976,-4.88,3.81,1.22,Bicep_Wrong_Form
219,-7.63,-3.03,-1.47,Bicep_Wrong_Form
721,-3.75,4.13,3.16,Bicep_Wrong_Form
976,-7.63,-1.12,-1.19,Bicep_Wrong_Form
362,-5.78,5.34,0.81,Bicep_Wrong_Form
388,-7.41,1.56,-1.53,Bicep_Wrong_Form
904,-7.5,3.72,-0.22,Bicep_Wrong_Form
96,-7.69,2.75,-0.84,Bicep_Wrong_Form
533,-7.28,3.47,0.47,Bicep_Wrong_Form
459,-6.75,3.91,0.97,Bicep_Wrong_Form
87,-7.84,3.31,0.47,Bicep_Wrong_Form
649,-8,3.72,-0.03,Bicep_Wrong_Form
338,-6.88,4,0.44,Bicep_Wrong_Form
974,-8.06,2.06,-0.72,Bicep_Wrong_Form
345,-6.56,3.81,-0.03,Bicep_Wrong_Form
979,-7.56,2.06,-0.31,Bicep_Wrong_Form
472,-6.06,4.94,1.19,Bicep_Wrong_Form
75,-7.78,0.84,-0.78,Bicep_Wrong_Form
422,-5.5,4.09,0.97,Bicep_Wrong_Form
69,-7.5,1.09,-0.91,Bicep_Wrong_Form
330,-5.06,5.75,0.97,Bicep_Wrong_Form
73,-7.34,0.47,-0.97,Bicep_Wrong_Form
335,-4.66,5.72,1.63,Bicep_Wrong_Form
56,-7.31,2.53,-0.78,Bicep_Wrong_Form
506,-5.69,5.09,1.09,Bicep_Wrong_Form
51,-7.88,0.09,-1.09,Bicep_Wrong_Form
319,-6.88,3.97,0.81,Bicep_Wrong_Form
81,-7.94,0.94,-1.53,Bicep_Wrong_Form
348,-4.84,5.38,1.31,Bicep_Wrong_Form
402,-6.66,1.06,-0.91,Bicep_Wrong_Form
177,-6.69,-1.94,-0.88,Bicep_Wrong_Form
978,-4.56,6.41,2.16,Bicep_Wrong_Form
62,-7.34,1.97,-0.84,Bicep_Wrong_Form
378,-5.72,4.91,0.41,Bicep_Wrong_Form
978,-7.56,3.25,0,Bicep_Wrong_Form
513,-5.59,4.44,1.03,Bicep_Wrong_Form
782,-7.78,2.94,-0.22,Bicep_Wrong_Form
434,-6.5,3.97,-0.34,Bicep_Wrong_Form
922,-7.72,3.06,-0.28,Bicep_Wrong_Form
644,-6.5,-2.31,-0.53,Bicep_Wrong_Form
575,-4.34,4.38,1.09,Bicep_Wrong_Form
67,-8.22,1.22,-0.53,Bicep_Wrong_Form
977,-3.91,4.53,1.81,Bicep_Wrong_Form
341,-6.91,2.03,-0.44,Bicep_Wrong_Form
697,-5.47,6,1,Bicep_Wrong_Form
52,-7.56,2.28,-0.66,Bicep_Wrong_Form
361,-4.66,5.19,1.91,Bicep_Wrong_Form
65,-7.44,2.97,-0.44,Bicep_Wrong_Form
443,-1.94,6.56,2.91,Bicep_Wrong_Form
68,-6.88,-1.28,0.63,Bicep_Wrong_Form
372,-3.78,5.78,1.53,Bicep_Wrong_Form
80,-7.13,0.66,0.25,Bicep_Wrong_Form
346,-4.28,5.78,2.06,Bicep_Wrong_Form
73,-7.59,2.06,-0.63,Bicep_Wrong_Form
348,-4.88,6,1.72,Bicep_Wrong_Form
62,-7.63,2,-0.5,Bicep_Wrong_Form
527,-3.97,6.31,2.19,Bicep_Wrong_Form
72,-7.47,1.28,-0.66,Bicep_Wrong_Form
391,-3.66,6.47,2.38,Bicep_Wrong_Form
737,-7.97,1.84,-0.34,Bicep_Wrong_Form
540,-6.75,4.06,1.59,Bicep_Wrong_Form
732,-7.56,3.41,-0.91,Bicep_Wrong_Form
396,-6.09,4.66,-0.56,Bicep_Wrong_Form
978,-5.78,5.38,0.69,Bicep_Wrong_Form
386,-7.41,3.06,0,Bicep_Wrong_Form
919,-3.59,5.34,1.5,Bicep_Wrong_Form
53,-7.81,3.41,-1.28,Bicep_Wrong_Form
452,-4.34,6.06,1.84,Bicep_Wrong_Form
979,-8.69,3.56,0.69,Bicep_Wrong_Form
508,-7.44,3.16,-0.63,Bicep_Wrong_Form
976,-4.97,4.97,1.47,Bicep_Wrong_Form
66,-7.94,1.91,-1,Bicep_Wrong_Form
443,-5.22,7.03,1.78,Bicep_Wrong_Form
978,-7.31,3.25,-0.06,Bicep_Wrong_Form
480,-5.94,3.81,1.12,Bicep_Wrong_Form
403,-7.72,2.63,0.47,Bicep_Wrong_Form
464,-4,5.97,1.41,Bicep_Wrong_Form
978,-7.16,2.91,-0.25,Bicep_Wrong_Form
367,-5.91,4.66,1,Bicep_Wrong_Form
708,-6.97,4.28,0.47,Bicep_Wrong_Form
371,-6.44,3.47,0.84,Bicep_Wrong_Form
60,-7.16,-0.28,-1.12,Bicep_Wrong_Form
351,-2.91,6,2,Bicep_Wrong_Form
56,-7.72,1.03,-0.72,Bicep_Wrong_Form
581,-2.84,6.09,2.5,Bicep_Wrong_Form
52,-7.34,1.34,-0.75,Bicep_Wrong_Form
595,-3.75,5.47,2.31,Bicep_Wrong_Form
52,-7.63,2.34,-0.53,Bicep_Wrong_Form
534,-4.94,6.44,1.59,Bicep_Wrong_Form
56,-7.5,1.94,-0.91,Bicep_Wrong_Form
441,-4.5,6.09,1.69,Bicep_Wrong_Form
60,-7.22,2.22,-0.63,Bicep_Wrong_Form
493,-3.28,6.19,2.19,Bicep_Wrong_Form
57,-7.72,1.34,-0.75,Bicep_Wrong_Form
471,-3.88,6.81,1.5,Bicep_Wrong_Form
63,-6.84,2.25,-0.69,Bicep_Wrong_Form
407,-5.13,5.56,1.06,Bicep_Wrong_Form
893,-7.31,2.44,0,Bicep_Wrong_Form
412,-5.59,4.66,0.66,Bicep_Wrong_Form
870,-6.47,4.78,0,Bicep_Wrong_Form
628,-6.84,5.47,0.12,Bicep_Wrong_Form
710,-7.25,3.72,0.41,Bicep_Wrong_Form
770,-7.25,4.16,-0.16,Bicep_Wrong_Form
822,-6.72,3.75,-0.5,Bicep_Wrong_Form
383,-6.19,4.19,0.41,Bicep_Wrong_Form
569,-7.38,2.63,-0.53,Bicep_Wrong_Form
409,-5.81,5.06,0.44,Bicep_Wrong_Form
762,-7.72,2.81,-0.37,Bicep_Wrong_Form
447,-7.72,1.84,-0.16,Bicep_Wrong_Form
373,-7.5,0.69,-0.53,Bicep_Wrong_Form
494,-5.28,3.94,1.25,Bicep_Wrong_Form
827,-7.69,1.41,0.25,Bicep_Wrong_Form
365,-7.19,4.03,0.5,Bicep_Wrong_Form
464,-7.44,4.31,1.12,Bicep_Wrong_Form
671,-3.97,5.22,1.44,Bicep_Wrong_Form
498,-6.38,4.09,0.97,Bicep_Wrong_Form
913,-7.5,1.03,-0.22,Bicep_Wrong_Form
404,-6.66,3.91,0.66,Bicep_Wrong_Form
725,-7.56,2.09,-0.31,Bicep_Wrong_Form
316,-6.59,3.84,0.41,Bicep_Wrong_Form
460,-7.59,2.06,-1.16,Bicep_Wrong_Form
180,-7.53,1.75,-0.78,Bicep_Wrong_Form
242,-4.78,4.81,0.16,Bicep_Wrong_Form
733,-7.19,1.91,-0.97,Bicep_Wrong_Form
355,-5.84,4.5,1.03,Bicep_Wrong_Form
487,-7.22,1.59,-0.69,Bicep_Wrong_Form
431,-4.78,4.94,2.09,Bicep_Wrong_Form
301,-5.06,4.88,2.91,Bicep_Wrong_Form
557,-7.59,-0.16,-0.94,Bicep_Wrong_Form
198,-3.59,5.66,2.31,Bicep_Wrong_Form
614,-7.91,-0.25,-1.09,Bicep_Wrong_Form
406,-6.41,6.78,0.41,Bicep_Wrong_Form
845,-7.53,3.47,0.28,Bicep_Wrong_Form
485,-5.72,5.59,1.19,Bicep_Wrong_Form
500,-5.44,5.56,1.03,Bicep_Wrong_Form
60,-7.97,1.25,-0.66,Bicep_Wrong_Form
498,-6.06,4.75,0.47,Bicep_Wrong_Form
94,-7.56,2.78,-1.25,Bicep_Wrong_Form
330,-6.38,3.88,0.06,Bicep_Wrong_Form
72,-7.06,1.25,0.22,Bicep_Wrong_Form
475,-4.59,5.44,1.91,Bicep_Wrong_Form
82,-7.34,1.09,-1.19,Bicep_Wrong_Form
372,-6.09,4.31,0.03,Bicep_Wrong_Form
975,-7.25,3.66,-0.69,Bicep_Wrong_Form
387,-6.13,5.88,0.69,Bicep_Wrong_Form
744,-6.91,3.19,-1.16,Bicep_Wrong_Form
336,-5.84,4.97,0.97,Bicep_Wrong_Form
712,-7.53,2.91,-0.06,Bicep_Wrong_Form
356,-5.84,4.66,0.22,Bicep_Wrong_Form
768,-7.31,3.06,-0.22,Bicep_Wrong_Form
374,-6.38,3.78,-0.12,Bicep_Wrong_Form
749,-6.88,4.75,-0.69,Bicep_Wrong_Form
74,-4.88,5.69,1.16,Bicep_Wrong_Form
863,-6.72,2.81,-0.12,Bicep_Wrong_Form
62,-7,4.66,-0.16,Bicep_Wrong_Form
870,-7.06,4.38,-0.81,Bicep_Wrong_Form
49,-6,4.63,0.22,Bicep_Wrong_Form
630,-7.41,3.5,-0.37,Bicep_Wrong_Form
51,-6.88,3.66,0.22,Bicep_Wrong_Form
592,-7.09,2.84,-0.31,Bicep_Wrong_Form
48,-6.09,4.59,0.37,Bicep_Wrong_Form
338,-7.34,3.59,0.31,Bicep_Wrong_Form
263,-5.84,4,1.31,Bicep_Wrong_Form
353,-6.03,4.66,0.19,Bicep_Wrong_Form
48,-7.25,5.06,-0.44,Bicep_Wrong_Form
334,-5.44,5.28,1.09,Bicep_Wrong_Form
67,-7.25,2.31,-0.81,Bicep_Wrong_Form
244,-5.59,4.78,0.91,Bicep_Wrong_Form
445,-7.69,3.22,0.03,Bicep_Wrong_Form
55,-7.34,1.53,-0.63,Bicep_Wrong_Form
394,-7.38,0.28,-0.69,Bicep_Wrong_Form
487,-7.88,1.91,-0.31,Bicep_Wrong_Form
631,-7.69,2.53,-0.72,Bicep_Wrong_Form
428,-7.66,1.28,-0.12,Bicep_Wrong_Form
540,-8,1.69,-0.31,Bicep_Wrong_Form
416,-7.72,3.75,-0.53,Bicep_Wrong_Form
62,-7.25,1.41,-0.66,Bicep_Wrong_Form
558,-6.69,3.47,0.53,Bicep_Wrong_Form
976,-7.38,1.75,-0.94,Bicep_Wrong_Form
372,-7,3.59,-0.75,Bicep_Wrong_Form
523,-7.75,1.59,-0.94,Bicep_Wrong_Form
62,-7.09,4.31,-0.34,Bicep_Wrong_Form
979,-6.84,2.5,-0.69,Bicep_Wrong_Form
385,-6.66,4.53,-0.47,Bicep_Wrong_Form
530,-7.38,2.97,-0.37,Bicep_Wrong_Form
458,-6.84,4.41,0,Bicep_Wrong_Form
57,-8.53,0.47,-1.34,Bicep_Wrong_Form
775,-8.22,4.41,-1.09,Bicep_Wrong_Form
402,-7.78,5.53,-0.97,Bicep_Wrong_Form
597,-7.84,1.91,0.5,Bicep_Wrong_Form
279,-6.94,3.28,-0.22,Bicep_Wrong_Form
53,-6.78,0.03,-1.41,Bicep_Wrong_Form
293,-5.97,5.28,1.28,Bicep_Wrong_Form
233,-6.88,0.44,-0.09,Bicep_Wrong_Form
62,-7.59,-0.09,-2.5,Bicep_Wrong_Form
300,-6.22,4.44,0.37,Bicep_Wrong_Form
236,-7.41,0.94,-0.06,Bicep_Wrong_Form
980,-5.66,5.16,0.66,Bicep_Wrong_Form
76,-7.25,1.78,1.12,Bicep_Wrong_Form
611,-6.09,3.69,-0.78,Bicep_Wrong_Form
416,-7.34,1.78,-0.91,Bicep_Wrong_Form
702,-6.34,4.81,0.16,Bicep_Wrong_Form
478,-8.06,2.25,-0.53,Bicep_Wrong_Form
263,-6.78,2.63,-0.06,Bicep_Wrong_Form
470,-7.03,4.59,-0.34,Bicep_Wrong_Form
80,-8.06,1.56,0.66,Bicep_Wrong_Form
606,-6.47,2.63,-0.84,Bicep_Wrong_Form
55,-7.41,3.19,-1.03,Bicep_Wrong_Form
428,-7.69,2.16,-0.53,Bicep_Wrong_Form
757,-7.13,2.34,-0.53,Bicep_Wrong_Form
398,-7.59,3.28,0.12,Bicep_Wrong_Form
461,-7.66,2,-1.19,Bicep_Wrong_Form
315,-6.06,5.5,0.37,Bicep_Wrong_Form
554,-7.81,2.06,-0.5,Bicep_Wrong_Form
351,-6.03,6.16,0.53,Bicep_Wrong_Form
609,-8.13,1.31,-0.97,Bicep_Wrong_Form
359,-6,4.88,0.81,Bicep_Wrong_Form
912,-7.28,1.09,-0.75,Bicep_Wrong_Form
408,-5.72,3.91,0.94,Bicep_Wrong_Form
74,-7.41,3.03,-0.56,Bicep_Wrong_Form
432,-6.47,4.44,-0.84,Bicep_Wrong_Form
51,-7.44,2.16,-1,Bicep_Wrong_Form
329,-6.34,3.72,0.16,Bicep_Wrong_Form
110,-7.56,1.28,-1.03,Bicep_Wrong_Form
524,-5.63,3.66,1.84,Bicep_Wrong_Form
58,-7.38,0.31,-1.53,Bicep_Wrong_Form
353,-6.03,4.53,0.34,Bicep_Wrong_Form
535,-7.78,-0.16,-0.28,Bicep_Wrong_Form
348,-7,5.34,0.66,Bicep_Wrong_Form
569,-7.97,2.94,-0.94,Bicep_Wrong_Form
512,-7.59,4,-0.88,Bicep_Wrong_Form
617,-6.97,2.91,-0.09,Bicep_Wrong_Form
354,-7.28,2.88,0.47,Bicep_Wrong_Form
289,-6.91,2.75,-0.37,Bicep_Wrong_Form
52,-7.63,0.19,-1.09,Bicep_Wrong_Form
366,-6.59,2.94,0.59,Bicep_Wrong_Form
51,-7.22,0.53,-0.88,Bicep_Wrong_Form
384,-5.5,5.19,0.34,Bicep_Wrong_Form
57,-8,0.59,-0.56,Bicep_Wrong_Form
324,-6.19,4.09,0.16,Bicep_Wrong_Form
423,-6.53,4.44,0.56,Bicep_Wrong_Form
74,-8.69,0.84,-0.81,Bicep_Wrong_Form
978,-6.53,2.59,-1.53,Bicep_Wrong_Form
755,-7.31,1.75,-1.37,Bicep_Wrong_Form
692,-8.31,2,-2.53,Bicep_Wrong_Form
383,-6.41,4.09,0.53,Bicep_Wrong_Form
51,-8.16,-0.69,-0.06,Bicep_Wrong_Form
343,-6.31,4.34,0.84,Bicep_Wrong_Form
54,-7.84,-0.31,-0.75,Bicep_Wrong_Form
351,-7.38,-2.03,-1.37,Bicep_Wrong_Form
52,-7.53,0.31,-0.31,Bicep_Wrong_Form
590,-5.84,4.22,-0.31,Bicep_Wrong_Form
842,-7.38,3.88,-0.37,Bicep_Wrong_Form
922,-5.28,3.69,0.41,Bicep_Wrong_Form
789,-7.66,2.16,-0.88,Bicep_Wrong_Form
596,-7.25,4.16,-1,Bicep_Wrong_Form
740,-8.09,2.47,-0.41,Bicep_Wrong_Form
566,-8.06,3.22,0.16,Bicep_Wrong_Form
884,-6.09,5.41,-0.22,Bicep_Wrong_Form
455,-6.56,1.12,0.66,Bicep_Wrong_Form
509,-7.63,2.09,-0.94,Bicep_Wrong_Form
415,-6.97,4,0.03,Bicep_Wrong_Form
320,-6.66,4.09,0.63,Bicep_Wrong_Form
439,-7.56,1.53,-0.81,Bicep_Wrong_Form
488,-7.81,0.66,-1.03,Bicep_Correct_Form
545,-7.59,0.28,-1.69,Bicep_Correct_Form
261,-7.78,0.88,-1.28,Bicep_Correct_Form
539,-7.53,0.63,-0.88,Bicep_Correct_Form
603,-7.84,0.03,-1.16,Bicep_Correct_Form
433,-7.78,0.56,-1.34,Bicep_Correct_Form
219,-7.59,0.25,-1.41,Bicep_Correct_Form
140,-7.84,0.47,-1.97,Bicep_Correct_Form
685,-7.78,2.06,-1.53,Bicep_Correct_Form
527,-7.84,-0.09,-0.88,Bicep_Correct_Form
369,-7.53,1.41,-0.81,Bicep_Correct_Form
775,-8.06,0.72,-0.91,Bicep_Correct_Form
638,-7.41,0.75,-0.75,Bicep_Correct_Form
722,-8.72,0.22,-2.22,Bicep_Correct_Form
906,-7.91,0.56,-1.12,Bicep_Correct_Form
786,-7.84,1.03,-1.44,Bicep_Correct_Form
709,-7.81,1.22,-0.88,Bicep_Correct_Form
435,-7.47,1.12,-0.75,Bicep_Correct_Form
304,-7.75,1.44,-0.47,Bicep_Correct_Form
670,-8.06,0.59,-0.91,Bicep_Correct_Form
262,-7.63,0.41,-0.59,Bicep_Correct_Form
607,-7.38,1.28,-0.66,Bicep_Correct_Form
369,-7.19,1.59,-0.56,Bicep_Correct_Form
314,-7.72,1.72,-1.25,Bicep_Correct_Form
933,-7.97,2.34,-0.94,Bicep_Correct_Form
302,-7.38,2.44,-1.19,Bicep_Correct_Form
412,-6.75,2.94,-0.84,Bicep_Correct_Form
476,-7.25,1.84,-1.03,Bicep_Correct_Form
334,-7.81,1.28,-0.81,Bicep_Correct_Form
387,-7.22,1.25,-0.75,Bicep_Correct_Form
933,-7.09,1.12,-1.06,Bicep_Correct_Form
318,-7.03,0.75,-0.41,Bicep_Correct_Form
565,-7.44,1.75,-0.81,Bicep_Correct_Form
459,-7.25,1.59,-0.88,Bicep_Correct_Form
566,-6.97,1.81,-0.94,Bicep_Correct_Form
692,-8.03,1.5,-1.69,Bicep_Correct_Form
518,-7.41,1.72,-0.78,Bicep_Correct_Form
575,-7.56,1.25,-0.44,Bicep_Correct_Form
201,-7.5,0.97,-1.25,Bicep_Correct_Form
403,-7.25,0.81,-0.81,Bicep_Correct_Form
348,-7.75,1.72,-0.78,Bicep_Correct_Form
439,-7.38,0.81,-0.94,Bicep_Correct_Form
498,-7.28,0.91,-1.25,Bicep_Correct_Form
412,-7.5,0.59,-0.91,Bicep_Correct_Form
561,-7.28,0.31,-0.56,Bicep_Correct_Form
291,-7.75,0.37,-1.19,Bicep_Correct_Form
498,-7.53,1.06,-0.97,Bicep_Correct_Form
279,-7.63,1.03,-1.72,Bicep_Correct_Form
667,-7.59,0.63,-1.53,Bicep_Correct_Form
514,-7.66,0.84,-0.81,Bicep_Correct_Form
389,-7.72,0.56,-1.31,Bicep_Correct_Form
442,-7.38,0.69,-0.84,Bicep_Correct_Form
205,-7.5,0.25,-1.16,Bicep_Correct_Form
266,-7.84,0.16,-1,Bicep_Correct_Form
207,-7.97,0.16,-1.25,Bicep_Correct_Form
263,-7.78,0.22,-0.84,Bicep_Correct_Form
325,-7.78,0.44,-0.84,Bicep_Correct_Form
398,-7.84,1.63,-0.47,Bicep_Correct_Form
153,-7.59,0.41,-1.12,Bicep_Correct_Form
447,-7.97,0.72,-1.31,Bicep_Correct_Form
894,-7.19,2.16,-0.75,Bicep_Correct_Form
518,-7.88,0.53,-1.25,Bicep_Correct_Form
229,-7.5,-0.25,-0.66,Bicep_Correct_Form
422,-7.84,0.47,-1.19,Bicep_Correct_Form
